Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,floor_area_sqft,price_per_sqft
2015-04,QUEENSTOWN,3 ROOM,87,C'WEALTH CL,01 TO 03,58.0,Standard,1967,305000.0,624.3062,488.542321059762
2015-04,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,13 TO 15,60.0,Standard,1967,310000.0,645.834,479.9995045166405
2015-04,TOA PAYOH,3 ROOM,95,LOR 4 TOA PAYOH,01 TO 03,60.0,Standard,1967,270000.0,645.834,418.0640845790095
2015-04,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1967,348000.0,699.6535,497.38906472989845
2015-04,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,355000.0,699.6535,507.3940171813619
2015-05,GEYLANG,2 ROOM,63,CIRCUIT RD,07 TO 09,45.0,Standard,1967,230000.0,484.3755,474.8382195218379
2015-05,GEYLANG,3 ROOM,66,CIRCUIT RD,04 TO 06,56.0,Standard,1967,275000.0,602.7783999999999,456.2207272191572
2015-05,GEYLANG,3 ROOM,24,BALAM RD,07 TO 09,60.0,Standard,1967,280000.0,645.834,433.5479395634173
2015-05,QUEENSTOWN,3 ROOM,86,C'WEALTH CL,01 TO 03,58.0,Standard,1967,308000.0,624.3062,493.3476553652679
2015-05,QUEENSTOWN,3 ROOM,84,C'WEALTH CL,01 TO 03,69.0,Standard,1967,328000.0,742.7090999999999,441.6264725987605
2015-05,TOA PAYOH,3 ROOM,94,LOR 4 TOA PAYOH,04 TO 06,60.0,Standard,1967,280000.0,645.834,433.5479395634173
2015-05,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,320000.0,699.6535,457.3692549240445
2015-06,GEYLANG,2 ROOM,63,CIRCUIT RD,01 TO 03,45.0,Standard,1967,225000.0,484.3755,464.51564953223277
2015-06,GEYLANG,3 ROOM,65,CIRCUIT RD,04 TO 06,59.0,Standard,1967,258000.0,635.0701,406.2543646756476
2015-06,GEYLANG,3 ROOM,23,BALAM RD,07 TO 09,60.3,Standard,1967,280000.0,649.0631699999999,431.39098464021623
2015-06,GEYLANG,3 ROOM,34,CIRCUIT RD,07 TO 09,60.0,Standard,1967,280000.0,645.834,433.5479395634173
2015-06,GEYLANG,3 ROOM,63,CIRCUIT RD,10 TO 12,67.0,Standard,1967,323000.0,721.1813,447.87628298182443
2015-06,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,10 TO 12,60.0,Standard,1967,328000.0,645.834,507.8704434885745
2015-06,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,13 TO 15,60.0,Standard,1967,338000.0,645.834,523.3542984729822
2015-06,TOA PAYOH,2 ROOM,55,LOR 5 TOA PAYOH,10 TO 12,43.0,Standard,1967,242000.0,462.8477,522.850172961862
2015-06,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,10 TO 12,78.0,Improved,1967,310000.0,839.5842,369.2303880897235
2015-06,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,350000.0,699.6535,500.2476225731737
2015-07,BUKIT MERAH,3 ROOM,28,HOY FATT RD,01 TO 03,60.0,Standard,1967,288000.0,645.834,445.93502355094347
2015-07,GEYLANG,2 ROOM,63,CIRCUIT RD,01 TO 03,44.0,Standard,1967,215000.0,473.61159999999995,453.9584756792275
2015-07,GEYLANG,2 ROOM,63,CIRCUIT RD,01 TO 03,44.0,Standard,1967,217000.0,473.61159999999995,458.1813452204296
2015-07,GEYLANG,3 ROOM,19,BALAM RD,01 TO 03,60.0,Standard,1967,242000.0,645.834,374.70929062266777
2015-07,GEYLANG,3 ROOM,63,CIRCUIT RD,04 TO 06,56.0,Standard,1967,250000.0,602.7783999999999,414.74611565377927
2015-07,GEYLANG,3 ROOM,65,CIRCUIT RD,01 TO 03,59.0,Standard,1967,258000.0,635.0701,406.2543646756476
2015-07,GEYLANG,3 ROOM,64,CIRCUIT RD,04 TO 06,59.0,Standard,1967,260000.0,635.0701,409.4036233165441
2015-07,GEYLANG,3 ROOM,23,BALAM RD,01 TO 03,60.3,Standard,1967,265000.0,649.0631699999999,408.2807533202046
2015-07,GEYLANG,3 ROOM,24,BALAM RD,04 TO 06,60.0,Standard,1967,267000.0,645.834,413.41892808368715
2015-07,GEYLANG,3 ROOM,24,BALAM RD,07 TO 09,60.0,Standard,1967,270000.0,645.834,418.0640845790095
2015-07,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,01 TO 03,60.0,Standard,1967,290000.0,645.834,449.03179454782503
2015-07,QUEENSTOWN,3 ROOM,84,C'WEALTH CL,01 TO 03,58.0,Standard,1967,309000.0,624.3062,494.9494334671032
2015-07,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,10 TO 12,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2015-07,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,04 TO 06,71.0,Standard,1967,345000.0,764.2369,451.43070165808535
2015-07,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1967,275000.0,699.6535,393.0517034503508
2015-07,TOA PAYOH,3 ROOM,92,LOR 4 TOA PAYOH,04 TO 06,60.0,Standard,1967,278000.0,645.834,430.4511685665357
2015-07,TOA PAYOH,3 ROOM,95,LOR 4 TOA PAYOH,01 TO 03,60.0,Standard,1967,285000.0,645.834,441.28986705562113
2015-07,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,325000.0,699.6535,464.5156495322327
2015-07,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,10 TO 12,65.0,Improved,1967,335000.0,699.6535,478.80843874860915
2015-08,GEYLANG,3 ROOM,19,BALAM RD,07 TO 09,60.3,Standard,1967,265000.0,649.0631699999999,408.2807533202046
2015-08,GEYLANG,3 ROOM,34,CIRCUIT RD,04 TO 06,60.0,Standard,1967,290000.0,645.834,449.03179454782503
2015-08,QUEENSTOWN,2 ROOM,84,C'WEALTH CL,07 TO 09,46.0,Standard,1967,228000.0,495.13939999999997,460.4763830145612
2015-08,QUEENSTOWN,2 ROOM,86,C'WEALTH CL,07 TO 09,46.0,Standard,1967,238000.0,495.13939999999997,480.67271560291914
2015-08,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,01 TO 03,46.0,Standard,1967,240000.0,495.13939999999997,484.71198212059073
2015-08,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,13 TO 15,60.0,Standard,1967,310000.0,645.834,479.9995045166405
2015-08,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,07 TO 09,60.0,Standard,1967,317000.0,645.834,490.838203005726
2015-08,QUEENSTOWN,3 ROOM,89,C'WEALTH DR,07 TO 09,60.0,Standard,1967,320000.0,645.834,495.4833595010483
2015-08,QUEENSTOWN,3 ROOM,89,C'WEALTH DR,07 TO 09,60.0,Standard,1967,340000.0,645.834,526.4510694698638
2015-08,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,04 TO 06,71.0,Standard,1967,350000.0,764.2369,457.97317559515903
2015-08,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,07 TO 09,71.0,Standard,1967,368000.0,764.2369,481.52608176862435
2015-08,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,320000.0,699.6535,457.3692549240445
2015-09,BUKIT MERAH,3 ROOM,28,HOY FATT RD,07 TO 09,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2015-09,GEYLANG,3 ROOM,21,BALAM RD,01 TO 03,60.3,Standard,1967,250000.0,649.0631699999999,385.17052200019305
2015-09,GEYLANG,3 ROOM,19,BALAM RD,07 TO 09,60.3,Standard,1967,259000.0,649.0631699999999,399.0366607922
2015-09,GEYLANG,3 ROOM,65,CIRCUIT RD,04 TO 06,59.0,Standard,1967,263000.0,635.0701,414.12751127788886
2015-09,GEYLANG,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,265000.0,649.0631699999999,408.2807533202046
2015-09,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,01 TO 03,60.0,Standard,1967,313000.0,645.834,484.64466101196285
2015-09,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,10 TO 12,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2015-09,TOA PAYOH,3 ROOM,58,LOR 4 TOA PAYOH,10 TO 12,66.0,Standard,1967,328000.0,710.4173999999999,461.7004031714314
2015-10,GEYLANG,2 ROOM,62,CIRCUIT RD,01 TO 03,45.0,Standard,1967,235000.0,484.3755,485.1607895114431
2015-10,GEYLANG,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,245000.0,649.0631699999999,377.4671115601892
2015-10,GEYLANG,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,250000.0,649.0631699999999,385.17052200019305
2015-10,GEYLANG,3 ROOM,24,BALAM RD,04 TO 06,60.0,Standard,1967,265000.0,645.834,410.32215708680565
2015-10,GEYLANG,3 ROOM,22,BALAM RD,01 TO 03,60.0,Standard,1967,273000.0,645.834,422.7092410743318
2015-10,QUEENSTOWN,2 ROOM,85,C'WEALTH CL,04 TO 06,46.0,Standard,1967,245000.0,495.13939999999997,494.8101484147697
2015-10,QUEENSTOWN,3 ROOM,93,C'WEALTH DR,10 TO 12,60.0,Standard,1967,356000.0,645.834,551.2252374449163
2015-10,TOA PAYOH,2 ROOM,56,LOR 4 TOA PAYOH,04 TO 06,43.0,Standard,1967,228000.0,462.8477,492.60264229464684
2015-10,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,300000.0,699.6535,428.78367649129177
2015-10,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1967,336800.0,699.6535,481.3811408075569
2015-11,BUKIT MERAH,2 ROOM,28,JLN BT MERAH,04 TO 06,47.0,Standard,1967,270000.0,505.9033,533.6988313774589
2015-11,GEYLANG,3 ROOM,63,CIRCUIT RD,04 TO 06,56.0,Standard,1967,270000.0,602.7783999999999,447.9258049060816
2015-11,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,01 TO 03,60.0,Standard,1967,303000.0,645.834,469.1608060275551
2015-11,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,10 TO 12,60.0,Standard,1967,313000.0,645.834,484.64466101196285
2015-11,QUEENSTOWN,3 ROOM,91,C'WEALTH DR,07 TO 09,60.0,Standard,1967,323000.0,645.834,500.12851599637065
2015-11,QUEENSTOWN,3 ROOM,91,C'WEALTH DR,10 TO 12,60.0,Standard,1967,345000.0,645.834,534.1929969620677
2015-11,QUEENSTOWN,3 ROOM,89,C'WEALTH DR,01 TO 03,69.0,Standard,1967,370000.0,742.7090999999999,498.1762038461627
2015-12,GEYLANG,3 ROOM,19,BALAM RD,10 TO 12,60.3,Standard,1967,250000.0,649.0631699999999,385.17052200019305
2015-12,GEYLANG,3 ROOM,34,CIRCUIT RD,10 TO 12,60.0,Standard,1967,275000.0,645.834,425.8060120712134
2015-12,GEYLANG,3 ROOM,34,CIRCUIT RD,07 TO 09,60.0,Standard,1967,260000.0,645.834,402.58022959460175
2015-12,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,07 TO 09,46.0,Standard,1967,253000.0,495.13939999999997,510.96721448545605
2015-12,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,01 TO 03,60.0,Standard,1967,300000.0,645.834,464.51564953223277
2015-12,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,07 TO 09,71.0,Standard,1967,367000.0,764.2369,480.21758698120965
2015-12,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,01 TO 03,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2015-12,QUEENSTOWN,3 ROOM,85,C'WEALTH CL,10 TO 12,58.0,Standard,1967,325000.0,624.3062,520.5778830964678
2015-12,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,13 TO 15,60.0,Standard,1967,315000.0,645.834,487.7414320088444
2015-12,QUEENSTOWN,3 ROOM,94,C'WEALTH DR,04 TO 06,68.0,Standard,1967,360000.0,731.9452,491.84009950471705
2015-12,TOA PAYOH,2 ROOM,55,LOR 5 TOA PAYOH,10 TO 12,43.0,Standard,1967,242000.0,462.8477,522.850172961862
2015-12,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,01 TO 03,64.0,Improved,1967,330000.0,688.8896,479.031763580115
2016-01,GEYLANG,3 ROOM,21,BALAM RD,07 TO 09,60.3,Standard,1967,248000.0,649.0631699999999,382.0891578241915
2016-01,GEYLANG,3 ROOM,19,BALAM RD,04 TO 06,60.3,Standard,1967,250000.0,649.0631699999999,385.17052200019305
2016-01,GEYLANG,3 ROOM,22,BALAM RD,04 TO 06,60.0,Standard,1967,250000.0,645.834,387.096374610194
2016-01,GEYLANG,3 ROOM,24,BALAM RD,07 TO 09,60.0,Standard,1967,257000.0,645.834,397.9350730992794
2016-01,GEYLANG,3 ROOM,64,CIRCUIT RD,01 TO 03,59.0,Standard,1967,275000.0,635.0701,433.0230631232678
2016-01,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,01 TO 03,46.0,Standard,1967,227000.0,495.13939999999997,458.4567497557254
2016-01,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,16 TO 18,46.0,Standard,1967,246000.0,495.13939999999997,496.8297816736055
2016-01,QUEENSTOWN,3 ROOM,91,C'WEALTH DR,01 TO 03,60.0,Standard,1967,290000.0,645.834,449.03179454782503
2016-01,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,306000.0,699.6535,437.35935002111756
2016-01,TOA PAYOH,3 ROOM,94,LOR 4 TOA PAYOH,01 TO 03,60.0,Standard,1967,315000.0,645.834,487.7414320088444
2016-02,GEYLANG,3 ROOM,22,BALAM RD,07 TO 09,60.0,Standard,1967,258500.0,645.834,400.2576513469406
2016-02,GEYLANG,3 ROOM,20,BALAM RD,10 TO 12,60.3,Standard,1967,265000.0,649.0631699999999,408.2807533202046
2016-02,GEYLANG,3 ROOM,64,CIRCUIT RD,07 TO 09,59.0,Standard,1967,272000.0,635.0701,428.2991751619231
2016-02,GEYLANG,3 ROOM,66,CIRCUIT RD,07 TO 09,56.0,Standard,1967,280000.0,602.7783999999999,464.5156495322328
2016-02,QUEENSTOWN,2 ROOM,88,C'WEALTH CL,01 TO 03,46.0,Standard,1967,200000.0,495.13939999999997,403.92665176715894
2016-02,QUEENSTOWN,3 ROOM,89,C'WEALTH DR,07 TO 09,60.0,Standard,1967,350000.0,645.834,541.9349244542716
2016-02,TOA PAYOH,2 ROOM,56,LOR 4 TOA PAYOH,01 TO 03,42.0,Standard,1967,233000.0,452.0838,515.3911730524296
2016-02,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,292000.0,699.6535,417.34944511819066
2016-02,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,305000.0,699.6535,435.93007109947996
2016-03,BUKIT MERAH,3 ROOM,28,HOY FATT RD,10 TO 12,60.0,Standard,1967,310000.0,645.834,479.9995045166405
2016-03,GEYLANG,3 ROOM,23,BALAM RD,07 TO 09,60.3,Standard,1967,250000.0,649.0631699999999,385.17052200019305
2016-03,GEYLANG,3 ROOM,20,BALAM RD,04 TO 06,60.3,Standard,1967,260000.0,649.0631699999999,400.5773428802008
2016-03,GEYLANG,3 ROOM,66,CIRCUIT RD,04 TO 06,56.0,Standard,1967,270000.0,602.7783999999999,447.9258049060816
2016-03,GEYLANG,3 ROOM,23,BALAM RD,10 TO 12,60.3,Standard,1967,275000.0,649.0631699999999,423.68757420021234
2016-03,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,07 TO 09,60.0,Standard,1967,308888.0,645.834,478.2776998423744
2016-03,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,04 TO 06,60.0,Standard,1967,315000.0,645.834,487.7414320088444
2016-03,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,13 TO 15,60.0,Standard,1967,323000.0,645.834,500.12851599637065
2016-03,TOA PAYOH,2 ROOM,54,LOR 5 TOA PAYOH,07 TO 09,43.0,Standard,1967,235000.0,462.8477,507.72640762825444
2016-04,GEYLANG,3 ROOM,20,BALAM RD,04 TO 06,60.3,Standard,1967,244000.0,649.0631699999999,375.92642947218843
2016-04,GEYLANG,3 ROOM,64,CIRCUIT RD,07 TO 09,59.0,Standard,1967,272000.0,635.0701,428.2991751619231
2016-04,QUEENSTOWN,2 ROOM,85,C'WEALTH CL,01 TO 03,46.0,Standard,1967,225000.0,495.13939999999997,454.4174832380538
2016-04,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,16 TO 18,46.0,Standard,1967,235000.0,495.13939999999997,474.6138158264117
2016-04,QUEENSTOWN,2 ROOM,83,C'WEALTH CL,10 TO 12,46.0,Standard,1967,250000.0,495.13939999999997,504.90831470894864
2016-04,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,13 TO 15,46.0,Standard,1967,252000.0,495.13939999999997,508.94758122662023
2016-04,QUEENSTOWN,3 ROOM,93,C'WEALTH DR,04 TO 06,60.0,Standard,1967,310000.0,645.834,479.9995045166405
2016-04,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,07 TO 09,60.0,Standard,1967,320000.0,645.834,495.4833595010483
2016-04,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,10 TO 12,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2016-04,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,10 TO 12,60.0,Standard,1967,365000.0,645.834,565.1607069308832
2016-05,GEYLANG,3 ROOM,66,CIRCUIT RD,01 TO 03,55.0,Standard,1967,242000.0,592.0145,408.7737715883648
2016-05,GEYLANG,3 ROOM,23,BALAM RD,01 TO 03,60.3,Standard,1967,250000.0,649.0631699999999,385.17052200019305
2016-05,QUEENSTOWN,2 ROOM,88,C'WEALTH CL,01 TO 03,46.0,Standard,1967,226000.0,495.13939999999997,456.4371164968896
2016-05,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,13 TO 15,46.0,Standard,1967,256000.0,495.13939999999997,517.0261142619635
2016-05,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,01 TO 03,46.0,Standard,1967,260888.0,495.13939999999997,526.8980816311528
2016-05,QUEENSTOWN,3 ROOM,87,C'WEALTH CL,10 TO 12,58.0,Standard,1967,320000.0,624.3062,512.5689925872913
2016-05,QUEENSTOWN,3 ROOM,94,C'WEALTH DR,04 TO 06,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2016-05,QUEENSTOWN,3 ROOM,85,C'WEALTH CL,07 TO 09,69.0,Standard,1967,400000.0,742.7090999999999,538.5688690228786
2016-05,QUEENSTOWN,4 ROOM,87,C'WEALTH CL,04 TO 06,136.0,Adjoined flat,1967,635000.0,1463.8904,433.7756433131879
2016-05,TOA PAYOH,2 ROOM,56,LOR 4 TOA PAYOH,01 TO 03,41.0,Standard,1967,213000.0,441.31989999999996,482.64308951397845
2016-06,GEYLANG,2 ROOM,62,CIRCUIT RD,07 TO 09,45.0,Standard,1967,229000.0,484.3755,472.7737055239169
2016-06,GEYLANG,3 ROOM,65,CIRCUIT RD,04 TO 06,59.0,Standard,1967,273000.0,635.0701,429.8738044823713
2016-06,GEYLANG,3 ROOM,64,CIRCUIT RD,10 TO 12,59.0,Standard,1967,280000.0,635.0701,440.89620972550904
2016-06,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,13 TO 15,60.0,Standard,1967,350000.0,645.834,541.9349244542716
2016-06,TOA PAYOH,2 ROOM,54,LOR 5 TOA PAYOH,01 TO 03,43.0,Standard,1967,225000.0,462.8477,486.1210285802436
2016-06,TOA PAYOH,2 ROOM,54,LOR 5 TOA PAYOH,04 TO 06,43.0,Standard,1967,228500.0,462.8477,493.6829112470474
2016-06,TOA PAYOH,2 ROOM,55,LOR 5 TOA PAYOH,07 TO 09,43.0,Standard,1967,234000.0,462.8477,505.5658697234533
2016-06,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,315000.0,699.6535,450.22286031585634
2016-07,GEYLANG,3 ROOM,23,BALAM RD,07 TO 09,60.3,Standard,1967,242000.0,649.0631699999999,372.8450652961869
2016-07,GEYLANG,3 ROOM,20,BALAM RD,04 TO 06,60.3,Standard,1967,248000.0,649.0631699999999,382.0891578241915
2016-07,GEYLANG,3 ROOM,64,CIRCUIT RD,10 TO 12,59.0,Standard,1967,295000.0,635.0701,464.5156495322327
2016-07,QUEENSTOWN,3 ROOM,90,C'WEALTH DR,01 TO 03,58.0,Standard,1967,286000.0,624.3062,458.1085371248916
2016-07,QUEENSTOWN,3 ROOM,93,C'WEALTH DR,04 TO 06,60.0,Standard,1967,343000.0,645.834,531.0962259651861
2016-07,QUEENSTOWN,3 ROOM,94,C'WEALTH DR,10 TO 12,68.0,Standard,1967,365000.0,731.9452,498.6712119978381
2016-07,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1967,325000.0,699.6535,464.5156495322327
2016-08,BUKIT MERAH,3 ROOM,28,HOY FATT RD,07 TO 09,60.0,Standard,1967,320000.0,645.834,495.4833595010483
2016-08,GEYLANG,2 ROOM,66,CIRCUIT RD,04 TO 06,45.0,Standard,1967,238000.0,484.3755,491.3543315052062
2016-08,GEYLANG,3 ROOM,23,BALAM RD,04 TO 06,60.3,Standard,1967,238000.0,649.0631699999999,366.68233694418376
2016-08,GEYLANG,3 ROOM,20,BALAM RD,04 TO 06,60.3,Standard,1967,243000.0,649.0631699999999,374.38574738418765
2016-08,GEYLANG,3 ROOM,23,BALAM RD,01 TO 03,60.3,Standard,1967,250000.0,649.0631699999999,385.17052200019305
2016-08,GEYLANG,3 ROOM,20,BALAM RD,10 TO 12,60.3,Standard,1967,255000.0,649.0631699999999,392.8739324401969
2016-08,GEYLANG,3 ROOM,64,CIRCUIT RD,04 TO 06,59.0,Standard,1967,283000.0,635.0701,445.62009768685374
2016-08,GEYLANG,3 ROOM,65,CIRCUIT RD,07 TO 09,59.0,Standard,1967,287000.0,635.0701,451.91861496864675
2016-08,GEYLANG,3 ROOM,64,CIRCUIT RD,07 TO 09,59.0,Standard,1967,288000.0,635.0701,453.493244289095
2016-08,QUEENSTOWN,3 ROOM,95,C'WEALTH DR,04 TO 06,60.0,Standard,1967,310000.0,645.834,479.9995045166405
2016-08,QUEENSTOWN,3 ROOM,86,C'WEALTH CL,07 TO 09,58.0,Standard,1967,327000.0,624.3062,523.7814393001383
2016-08,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,04 TO 06,71.0,Standard,1967,380000.0,764.2369,497.22801921760123
2016-08,QUEENSTOWN,3 ROOM,90,C'WEALTH DR,10 TO 12,69.0,Standard,1967,385000.0,742.7090999999999,518.3725364345206
2016-08,TOA PAYOH,3 ROOM,94,LOR 4 TOA PAYOH,01 TO 03,69.0,Standard,1967,308000.0,742.7090999999999,414.6980291476165
2016-09,BUKIT MERAH,2 ROOM,28,JLN BT MERAH,01 TO 03,47.0,Standard,1967,260000.0,505.9033,513.9322079931086
2016-09,GEYLANG,3 ROOM,22,BALAM RD,04 TO 06,60.0,Standard,1967,245000.0,645.834,379.3544471179901
2016-09,GEYLANG,3 ROOM,20,BALAM RD,07 TO 09,60.3,Standard,1967,256000.0,649.0631699999999,394.41461452819766
2016-09,GEYLANG,3 ROOM,62,CIRCUIT RD,01 TO 03,67.0,Standard,1967,292000.0,721.1813,404.8912527266029
2016-09,QUEENSTOWN,3 ROOM,86,C'WEALTH CL,01 TO 03,58.0,Standard,1967,280000.0,624.3062,448.4978685138799
2016-09,QUEENSTOWN,3 ROOM,84,C'WEALTH CL,04 TO 06,58.0,Standard,1967,280000.0,624.3062,448.4978685138799
2016-09,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,13 TO 15,60.0,Standard,1967,313000.0,645.834,484.64466101196285
2016-09,QUEENSTOWN,3 ROOM,92,C'WEALTH DR,04 TO 06,60.0,Standard,1967,320000.0,645.834,495.4833595010483
2016-09,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,16 TO 18,60.0,Standard,1967,325000.0,645.834,503.22528699325215
2016-09,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,16 TO 18,60.0,Standard,1967,335000.0,645.834,518.7091419776599
2016-09,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1967,328000.0,699.6535,468.80348629714564
2016-10,GEYLANG,3 ROOM,34,CIRCUIT RD,07 TO 09,60.0,Standard,1967,245000.0,645.834,379.3544471179901
2016-10,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,258000.0,645.834,399.4834585977202
2016-10,GEYLANG,3 ROOM,34,CIRCUIT RD,04 TO 06,60.0,Standard,1967,270000.0,645.834,418.0640845790095
2016-10,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,302000.0,645.834,467.61242052911433
2016-10,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,13 TO 15,46.0,Standard,1967,239000.0,495.13939999999997,482.6923488617549
2016-10,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,07 TO 09,60.0,Standard,1967,315000.0,645.834,487.7414320088444
2016-10,QUEENSTOWN,3 ROOM,86,C'WEALTH CL,04 TO 06,69.0,Standard,1967,385000.0,742.7090999999999,518.3725364345206
2016-10,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,13 TO 15,71.0,Standard,1967,420000.0,764.2369,549.5678107141908
2016-10,QUEENSTOWN,4 ROOM,92,C'WEALTH DR,01 TO 03,120.0,Adjoined flat,1967,590000.0,1291.668,456.7737220400289
2016-10,TOA PAYOH,2 ROOM,56,LOR 4 TOA PAYOH,01 TO 03,43.0,Standard,1967,210000.0,462.8477,453.71296000822736
2016-10,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,298000.0,699.6535,425.92511864801645
2016-11,GEYLANG,3 ROOM,64,CIRCUIT RD,01 TO 03,59.0,Standard,1967,290000.0,635.0701,456.6425029299915
2016-11,QUEENSTOWN,3 ROOM,90,C'WEALTH DR,01 TO 03,60.0,Standard,1967,278000.0,645.834,430.4511685665357
2016-11,QUEENSTOWN,3 ROOM,84,C'WEALTH CL,04 TO 06,58.0,Standard,1967,308000.0,624.3062,493.3476553652679
2016-11,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,10 TO 12,60.0,Standard,1967,338000.0,645.834,523.3542984729822
2016-11,TOA PAYOH,2 ROOM,56,LOR 4 TOA PAYOH,01 TO 03,43.0,Standard,1967,220000.0,462.8477,475.3183390562382
2016-12,BUKIT MERAH,2 ROOM,28,HOY FATT RD,13 TO 15,47.0,Standard,1967,250000.0,505.9033,494.16558460875825
2016-12,GEYLANG,2 ROOM,63,CIRCUIT RD,04 TO 06,45.0,Standard,1967,220000.0,484.3755,454.1930795426276
2016-12,GEYLANG,3 ROOM,22,BALAM RD,07 TO 09,60.0,Standard,1967,250000.0,645.834,387.096374610194
2016-12,GEYLANG,3 ROOM,24,BALAM RD,04 TO 06,60.0,Standard,1967,270000.0,645.834,418.0640845790095
2016-12,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,01 TO 03,60.0,Standard,1967,310000.0,645.834,479.9995045166405
2016-12,QUEENSTOWN,3 ROOM,87,C'WEALTH CL,04 TO 06,69.0,Standard,1967,373000.0,742.7090999999999,502.2154703638343
