Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,Tranc_Year
2019-04,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,257000.0,2019
2019-04,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,250000.0,2019
2019-05,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,255000.0,2019
2019-08,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,255000.0,2019
2019-09,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,270000.0,2019
2019-10,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,243000.0,2019
2019-11,BEDOK,3 ROOM,19,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,230000.0,2019
2019-11,BEDOK,3 ROOM,20,CHAI CHEE RD,10 TO 12,65.0,Improved,1972,257000.0,2019
2019-12,BEDOK,3 ROOM,20,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,255000.0,2019
2020-03,BEDOK,3 ROOM,21,CHAI CHEE RD,10 TO 12,75.0,Improved,1972,325000.0,2020
2020-03,BEDOK,3 ROOM,21,CHAI CHEE RD,10 TO 12,65.0,Improved,1972,260000.0,2020
2020-06,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,245000.0,2020
2020-08,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,250000.0,2020
2020-09,BEDOK,3 ROOM,20,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,260000.0,2020
2020-09,BEDOK,3 ROOM,19,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,252000.0,2020
2020-09,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,251000.0,2020
2020-09,BEDOK,3 ROOM,20,CHAI CHEE RD,10 TO 12,65.0,Improved,1972,248000.0,2020
2020-10,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,259000.0,2020
2020-10,BEDOK,3 ROOM,21,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,260000.0,2020
2020-11,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,288000.0,2020
2020-12,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,265000.0,2020
2020-12,BEDOK,3 ROOM,21,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,270000.0,2020
2020-12,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,260000.0,2020
2021-02,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,300000.0,2021
2012-03,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 05,65.0,Improved,1972,301000.0,2012
2012-03,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 05,65.0,Improved,1972,306000.0,2012
2012-04,BEDOK,3 ROOM,19,CHAI CHEE RD,06 TO 10,65.0,Improved,1972,312000.0,2012
2012-04,BEDOK,3 ROOM,19,CHAI CHEE RD,06 TO 10,65.0,Improved,1972,319000.0,2012
2012-04,BEDOK,3 ROOM,21,CHAI CHEE RD,06 TO 10,65.0,Improved,1972,325000.0,2012
2012-06,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,316000.0,2012
2012-06,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,323000.0,2012
2012-07,BEDOK,3 ROOM,21,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,320000.0,2012
2012-07,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,333000.0,2012
2012-07,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,340000.0,2012
2012-07,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,75.0,Improved,1972,375000.0,2012
2012-10,BEDOK,3 ROOM,21,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,345000.0,2012
2012-12,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,330000.0,2012
2012-12,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 03,75.0,Improved,1972,370000.0,2012
2013-01,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,340000.0,2013
2013-02,BEDOK,3 ROOM,19,CHAI CHEE RD,01 TO 03,75.0,Improved,1972,340000.0,2013
2013-02,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,350000.0,2013
2013-03,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,330000.0,2013
2013-05,BEDOK,3 ROOM,21,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,335000.0,2013
2013-06,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,333888.0,2013
2013-07,BEDOK,3 ROOM,21,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,335000.0,2013
2013-07,BEDOK,3 ROOM,20,CHAI CHEE RD,07 TO 09,75.0,Improved,1972,375000.0,2013
2013-08,BEDOK,3 ROOM,19,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,334000.0,2013
2013-09,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,337000.0,2013
2013-11,BEDOK,3 ROOM,20,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,347000.0,2013
2014-02,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,326000.0,2014
2014-03,BEDOK,3 ROOM,19,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,290000.0,2014
2014-03,BEDOK,3 ROOM,21,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,340000.0,2014
2014-03,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,75.0,Improved,1972,350000.0,2014
2014-04,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,323000.0,2014
2014-05,BEDOK,3 ROOM,20,CHAI CHEE RD,10 TO 12,65.0,Improved,1972,307000.0,2014
2014-05,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,310000.0,2014
2014-06,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,320000.0,2014
2014-07,BEDOK,3 ROOM,19,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,293000.0,2014
2014-08,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,315000.0,2014
2014-10,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,318000.0,2014
2014-10,BEDOK,3 ROOM,21,CHAI CHEE RD,10 TO 12,75.0,Improved,1972,340000.0,2014
2014-12,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,300000.0,2014
2015-01,BEDOK,3 ROOM,40,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,320000.0,2015
2015-02,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,305000.0,2015
2015-03,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,320000.0,2015
2015-04,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,350000.0,2015
2015-05,BEDOK,3 ROOM,40,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,330000.0,2015
2015-05,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,73.0,Improved,1974,330000.0,2015
2015-05,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,73.0,Improved,1974,330000.0,2015
2015-06,BEDOK,3 ROOM,40,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,287000.0,2015
2015-08,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,290000.0,2015
2015-08,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,313000.0,2015
2015-08,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,320000.0,2015
2015-10,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,310000.0,2015
2015-12,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,290000.0,2015
2015-12,BEDOK,3 ROOM,36,CHAI CHEE AVE,13 TO 15,73.0,Improved,1974,328000.0,2015
2015-12,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,320000.0,2015
2015-12,BEDOK,3 ROOM,36,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,325000.0,2015
2015-12,BEDOK,3 ROOM,36,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,312000.0,2015
2016-01,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,285000.0,2016
2016-04,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,283000.0,2016
2016-04,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,295000.0,2016
2016-06,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,300000.0,2016
2016-06,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,320000.0,2016
2016-07,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,308000.0,2016
2016-09,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,312000.0,2016
2016-11,BEDOK,3 ROOM,40,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,283000.0,2016
2017-01,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,300000.0,2017
2017-03,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,272000.0,2017
2017-03,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,303000.0,2017
2017-04,BEDOK,3 ROOM,40,CHAI CHEE AVE,04 TO 06,73.0,Improved,1974,316000.0,2017
2017-05,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,260000.0,2017
2017-07,BEDOK,3 ROOM,36,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,270000.0,2017
2017-07,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,270000.0,2017
2017-09,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,285000.0,2017
2017-10,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,280000.0,2017
2017-10,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,320000.0,2017
2017-11,BEDOK,3 ROOM,36,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,280000.0,2017
2017-11,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,280000.0,2017
2017-11,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,282000.0,2017
2017-12,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,290000.0,2017
2017-12,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,312000.0,2017
2017-12,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,73.0,Improved,1974,325000.0,2017
2018-04,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,280000.0,2018
2018-06,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,268000.0,2018
2018-06,BEDOK,3 ROOM,40,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,270000.0,2018
2018-07,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,280000.0,2018
2018-07,BEDOK,3 ROOM,36,CHAI CHEE AVE,13 TO 15,73.0,Improved,1974,290000.0,2018
2018-08,BEDOK,3 ROOM,36,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,250000.0,2018
2018-08,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,265000.0,2018
2018-10,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,280000.0,2018
2018-12,BEDOK,3 ROOM,36,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,255000.0,2018
2019-01,BEDOK,3 ROOM,36,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,261000.0,2019
2019-02,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,282000.0,2019
2019-05,BEDOK,3 ROOM,36,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,242500.0,2019
2019-06,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,240000.0,2019
2019-07,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,252000.0,2019
2019-08,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,260000.0,2019
2019-09,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,275000.0,2019
2019-09,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,270000.0,2019
2019-11,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,260000.0,2019
2019-11,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,263000.0,2019
2020-01,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,272000.0,2020
2020-01,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,73.0,Improved,1974,290000.0,2020
2020-01,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,73.0,Improved,1974,280000.0,2020
2020-06,BEDOK,3 ROOM,26,NEW UPP CHANGI RD,01 TO 03,66.0,Improved,1974,235000.0,2020
2020-07,BEDOK,3 ROOM,40,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,260000.0,2020
2020-10,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,250000.0,2020
2020-10,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,255000.0,2020
2020-11,BEDOK,3 ROOM,36,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,280000.0,2020
2020-12,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,300000.0,2020
2020-12,BEDOK,3 ROOM,26,NEW UPP CHANGI RD,01 TO 03,66.0,Improved,1974,290000.0,2020
2021-03,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,300000.0,2021
2021-04,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,73.0,Improved,1974,313000.0,2021
2012-05,BEDOK,3 ROOM,36,CHAI CHEE AVE,06 TO 10,65.0,Improved,1974,355000.0,2012
2012-06,BEDOK,3 ROOM,40,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,332000.0,2012
2012-06,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,73.0,Improved,1974,365000.0,2012
2012-07,BEDOK,3 ROOM,36,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,352000.0,2012
2012-07,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,365000.0,2012
2012-08,BEDOK,3 ROOM,40,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,327000.0,2012
2012-08,BEDOK,3 ROOM,40,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,336000.0,2012
2012-09,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,348000.0,2012
2012-09,BEDOK,3 ROOM,40,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,360000.0,2012
2012-10,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,342000.0,2012
2012-11,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,360000.0,2012
2012-11,BEDOK,3 ROOM,36,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,370000.0,2012
2012-11,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,370000.0,2012
2012-12,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,346000.0,2012
2013-04,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,373000.0,2013
2013-05,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,353000.0,2013
2013-05,BEDOK,3 ROOM,40,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,355000.0,2013
2013-07,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,339000.0,2013
2013-07,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,350000.0,2013
2013-09,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,329000.0,2013
2013-09,BEDOK,3 ROOM,36,CHAI CHEE AVE,04 TO 06,65.0,Improved,1974,345000.0,2013
2013-10,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,359000.0,2013
2013-11,BEDOK,3 ROOM,36,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,365000.0,2013
2013-12,BEDOK,3 ROOM,40,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,344000.0,2013
2014-01,BEDOK,3 ROOM,36,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,345000.0,2014
2014-03,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,345000.0,2014
2014-04,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,340000.0,2014
2014-09,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,330000.0,2014
2014-11,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,330000.0,2014
2014-11,BEDOK,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,330000.0,2014
2014-12,BEDOK,3 ROOM,40,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,342000.0,2014
2014-12,BEDOK,3 ROOM,26,NEW UPP CHANGI RD,01 TO 03,66.0,Improved,1974,270000.0,2014
2015-04,BEDOK,5 ROOM,34,CHAI CHEE AVE,01 TO 03,119.0,Standard,1975,590000.0,2015
2015-10,BEDOK,5 ROOM,34,CHAI CHEE AVE,10 TO 12,117.0,Standard,1975,638000.0,2015
2015-10,BEDOK,5 ROOM,33,CHAI CHEE AVE,16 TO 18,119.0,Standard,1975,700000.0,2015
2016-03,BEDOK,4 ROOM,35,CHAI CHEE AVE,01 TO 03,82.0,Improved,1975,370000.0,2016
2016-05,BEDOK,4 ROOM,35,CHAI CHEE AVE,07 TO 09,82.0,Improved,1975,370000.0,2016
2016-06,BEDOK,4 ROOM,35,CHAI CHEE AVE,07 TO 09,82.0,Improved,1975,370000.0,2016
2016-06,BEDOK,5 ROOM,33,CHAI CHEE AVE,16 TO 18,117.0,Standard,1975,700000.0,2016
2016-08,BEDOK,5 ROOM,33,CHAI CHEE AVE,04 TO 06,117.0,Standard,1975,615000.0,2016
2017-03,BEDOK,5 ROOM,33,CHAI CHEE AVE,10 TO 12,114.0,Standard,1975,590000.0,2017
2017-06,BEDOK,4 ROOM,35,CHAI CHEE AVE,04 TO 06,82.0,Improved,1975,365000.0,2017
2017-06,BEDOK,4 ROOM,35,CHAI CHEE AVE,13 TO 15,82.0,Improved,1975,390000.0,2017
2017-07,BEDOK,4 ROOM,35,CHAI CHEE AVE,01 TO 03,82.0,Improved,1975,375888.0,2017
2017-07,BEDOK,5 ROOM,34,CHAI CHEE AVE,10 TO 12,117.0,Standard,1975,610000.0,2017
2017-09,BEDOK,5 ROOM,34,CHAI CHEE AVE,19 TO 21,119.0,Standard,1975,685000.0,2017
2017-12,BEDOK,5 ROOM,34,CHAI CHEE AVE,13 TO 15,114.0,Standard,1975,615800.0,2017
2017-12,BEDOK,5 ROOM,33,CHAI CHEE AVE,13 TO 15,114.0,Standard,1975,620000.0,2017
2018-02,BEDOK,5 ROOM,33,CHAI CHEE AVE,13 TO 15,114.0,Standard,1975,570000.0,2018
2018-03,BEDOK,5 ROOM,33,CHAI CHEE AVE,25 TO 27,117.0,Standard,1975,670000.0,2018
2018-06,BEDOK,4 ROOM,35,CHAI CHEE AVE,01 TO 03,82.0,Improved,1975,350000.0,2018
2018-07,BEDOK,4 ROOM,35,CHAI CHEE AVE,16 TO 18,82.0,Improved,1975,400000.0,2018
2018-08,BEDOK,5 ROOM,33,CHAI CHEE AVE,10 TO 12,117.0,Standard,1975,580000.0,2018
2019-04,BEDOK,4 ROOM,35,CHAI CHEE AVE,13 TO 15,82.0,Improved,1975,370000.0,2019
2019-04,BEDOK,5 ROOM,33,CHAI CHEE AVE,19 TO 21,119.0,Standard,1975,600000.0,2019
2019-05,BEDOK,5 ROOM,33,CHAI CHEE AVE,07 TO 09,119.0,Standard,1975,578000.0,2019
2019-06,BEDOK,4 ROOM,35,CHAI CHEE AVE,10 TO 12,82.0,Improved,1975,363888.0,2019
2019-06,BEDOK,4 ROOM,35,CHAI CHEE AVE,13 TO 15,82.0,Improved,1975,385000.0,2019
2019-06,BEDOK,5 ROOM,33,CHAI CHEE AVE,22 TO 24,117.0,Standard,1975,621000.0,2019
2019-08,BEDOK,4 ROOM,35,CHAI CHEE AVE,13 TO 15,82.0,Improved,1975,365000.0,2019
2019-08,BEDOK,5 ROOM,34,CHAI CHEE AVE,22 TO 24,117.0,Standard,1975,682000.0,2019
2020-02,BEDOK,4 ROOM,35,CHAI CHEE AVE,01 TO 03,82.0,Improved,1975,333000.0,2020
2020-03,BEDOK,5 ROOM,34,CHAI CHEE AVE,07 TO 09,117.0,Standard,1975,520000.0,2020
2020-06,BEDOK,4 ROOM,35,CHAI CHEE AVE,10 TO 12,82.0,Improved,1975,375000.0,2020
2020-08,BEDOK,4 ROOM,35,CHAI CHEE AVE,13 TO 15,82.0,Improved,1975,365000.0,2020
2020-08,BEDOK,5 ROOM,34,CHAI CHEE AVE,13 TO 15,114.0,Standard,1975,595000.0,2020
2020-11,BEDOK,5 ROOM,33,CHAI CHEE AVE,10 TO 12,117.0,Standard,1975,575000.0,2020
2020-11,BEDOK,5 ROOM,34,CHAI CHEE AVE,19 TO 21,119.0,Standard,1975,588000.0,2020
2021-01,BEDOK,5 ROOM,33,CHAI CHEE AVE,13 TO 15,119.0,Standard,1975,595000.0,2021
2021-02,BEDOK,5 ROOM,34,CHAI CHEE AVE,07 TO 09,114.0,Standard,1975,558000.0,2021
2021-03,BEDOK,5 ROOM,33,CHAI CHEE AVE,13 TO 15,114.0,Standard,1975,562000.0,2021
2021-04,BEDOK,4 ROOM,35,CHAI CHEE AVE,04 TO 06,82.0,Improved,1975,375000.0,2021
2021-04,BEDOK,5 ROOM,33,CHAI CHEE AVE,25 TO 27,114.0,Standard,1975,616000.0,2021
2012-03,BEDOK,4 ROOM,35,CHAI CHEE AVE,06 TO 10,82.0,Improved,1975,403000.0,2012
2012-04,BEDOK,5 ROOM,33,CHAI CHEE AVE,21 TO 25,117.0,Standard,1975,655000.0,2012
2012-05,BEDOK,4 ROOM,35,CHAI CHEE AVE,11 TO 15,82.0,Improved,1975,425000.0,2012
2012-05,BEDOK,5 ROOM,33,CHAI CHEE AVE,21 TO 25,117.0,Standard,1975,660000.0,2012
2012-06,BEDOK,5 ROOM,34,CHAI CHEE AVE,07 TO 09,117.0,Standard,1975,635000.0,2012
2012-07,BEDOK,5 ROOM,34,CHAI CHEE AVE,10 TO 12,117.0,Standard,1975,648000.0,2012
2012-10,BEDOK,5 ROOM,33,CHAI CHEE AVE,16 TO 18,117.0,Standard,1975,715000.0,2012
2013-01,BEDOK,5 ROOM,33,CHAI CHEE AVE,22 TO 24,117.0,Standard,1975,688000.0,2013
2013-05,BEDOK,5 ROOM,33,CHAI CHEE AVE,13 TO 15,114.0,Standard,1975,688000.0,2013
2013-11,BEDOK,4 ROOM,35,CHAI CHEE AVE,04 TO 06,82.0,Improved,1975,475000.0,2013
2014-02,BEDOK,4 ROOM,35,CHAI CHEE AVE,10 TO 12,82.0,Improved,1975,416000.0,2014
2014-08,BEDOK,5 ROOM,34,CHAI CHEE AVE,19 TO 21,117.0,Standard,1975,680000.0,2014
2014-09,BEDOK,4 ROOM,35,CHAI CHEE AVE,10 TO 12,82.0,Improved,1975,410000.0,2014
2014-09,BEDOK,4 ROOM,35,CHAI CHEE AVE,04 TO 06,82.0,Improved,1975,414000.0,2014
2014-11,BEDOK,4 ROOM,35,CHAI CHEE AVE,01 TO 03,82.0,Improved,1975,376000.0,2014
2015-01,BEDOK,3 ROOM,18,BEDOK STH RD,04 TO 06,65.0,Improved,1976,282000.0,2015
2015-01,BEDOK,3 ROOM,2,BEDOK STH AVE 1,07 TO 09,65.0,Improved,1976,338000.0,2015
2015-01,BEDOK,3 ROOM,2,BEDOK STH AVE 1,10 TO 12,65.0,Improved,1976,339000.0,2015
2015-01,BEDOK,4 ROOM,6,BEDOK STH AVE 2,10 TO 12,82.0,Improved,1976,408000.0,2015
2015-02,BEDOK,3 ROOM,3,BEDOK STH AVE 1,04 TO 06,59.0,Improved,1976,306000.0,2015
2015-02,BEDOK,4 ROOM,8,BEDOK STH AVE 2,01 TO 03,82.0,Improved,1976,396500.0,2015
2015-03,BEDOK,4 ROOM,5,BEDOK STH AVE 2,04 TO 06,82.0,Improved,1976,360000.0,2015
2015-04,BEDOK,4 ROOM,8,BEDOK STH AVE 2,10 TO 12,82.0,Improved,1976,408000.0,2015
2015-04,BEDOK,5 ROOM,20,BEDOK STH RD,01 TO 03,114.0,Standard,1976,608000.0,2015
2015-05,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59.0,Improved,1976,340000.0,2015
2015-05,BEDOK,5 ROOM,19,BEDOK STH RD,04 TO 06,114.0,Standard,1976,638000.0,2015
2015-05,BEDOK,5 ROOM,20,BEDOK STH RD,22 TO 24,119.0,Standard,1976,670000.0,2015
2015-05,BEDOK,5 ROOM,20,BEDOK STH RD,19 TO 21,117.0,Standard,1976,671000.0,2015
2015-06,BEDOK,4 ROOM,8,BEDOK STH AVE 2,13 TO 15,82.0,Improved,1976,406000.0,2015
2015-06,BEDOK,4 ROOM,15,BEDOK STH RD,10 TO 12,88.0,Improved,1976,410000.0,2015
2015-06,BEDOK,5 ROOM,21,BEDOK STH RD,16 TO 18,117.0,Standard,1976,665000.0,2015
2015-06,BEDOK,5 ROOM,20,BEDOK STH RD,13 TO 15,117.0,Standard,1976,668000.0,2015
2015-07,BEDOK,3 ROOM,3,BEDOK STH AVE 1,04 TO 06,59.0,Improved,1976,295000.0,2015
2015-07,BEDOK,3 ROOM,18,BEDOK STH RD,10 TO 12,65.0,Improved,1976,309000.0,2015
